Employee_ID,Region,Product_Category,Sale_Amount,Sale_Date
14767,East,Clothing,805.23,2023-09-21 11:20:16
14768,South,Sports,1757.75,2023-06-26 00:33:53
14769,South,Furniture,136.2,2022-07-20 07:07:49
14770,South,Electronics,2238.42,2024-12-01 07:52:50
14771,East,Food,1838.52,2024-11-25 09:10:39
14772,East,Sports,3623.6,2024-01-20 03:33:21
14773,North,Sports,3605.04,2022-11-05 13:38:33
14774,South,Furniture,289.29,2023-02-19 01:01:08
14775,West,Food,667.73,2024-04-03 09:47:58
14776,East,Furniture,4532.67,2022-05-04 00:50:20
14777,North,Food,3979.81,2024-01-25 08:37:26
14778,South,Electronics,2008.48,2023-02-05 16:48:51
14779,West,Sports,915.23,2022-07-07 23:16:10
14780,East,Electronics,1377.83,2023-02-10 08:54:16
14781,West,Food,3324.33,2023-02-17 17:29:50
14782,East,Sports,4732.92,2023-01-19 23:40:03
14783,North,Furniture,3117.12,2022-02-26 12:39:30
14784,West,Clothing,229.58,2022-02-25 01:15:37
14785,South,Furniture,3288.52,2022-04-24 02:16:46
14786,South,Clothing,4729.28,2022-08-22 11:44:59
14787,East,Furniture,1857.34,2024-09-26 11:58:58
14788,South,Food,4674.42,2024-04-11 15:22:22
14789,West,Electronics,3386.04,2022-01-04 22:43:22
14790,North,Clothing,1030.19,2022-03-29 12:57:34
14791,East,Food,812.0,2023-07-09 13:00:51
14792,West,Electronics,963.87,2023-12-27 05:23:30
14793,East,Electronics,3526.2,2022-02-09 03:15:07
14794,North,Sports,2988.65,2023-05-29 13:35:23
14795,East,Sports,2332.16,2022-12-20 04:00:20
14796,South,Sports,1390.44,2023-12-29 03:42:27
14797,South,Clothing,4545.43,2022-04-25 18:14:56
14798,East,Clothing,1147.34,2022-04-12 04:06:18
14799,North,Electronics,1489.67,2024-09-09 23:09:32
14800,North,Clothing,369.1,2023-12-04 17:36:50
14801,South,Electronics,1449.09,2024-07-05 19:46:53
14802,North,Food,4622.2,2023-05-08 22:04:51
14803,East,Furniture,1019.26,2024-04-14 23:35:05
14804,West,Electronics,1099.42,2024-07-26 04:16:26
14805,East,Electronics,3039.89,2024-08-16 04:48:07
14806,South,Food,2878.07,2022-08-26 09:01:28
14807,South,Sports,962.2,2023-06-27 22:03:25
14808,South,Sports,855.9,2024-10-22 15:30:15
14809,North,Sports,673.19,2024-07-18 00:27:04
14810,East,Electronics,4319.32,2024-10-07 04:20:41
14811,West,Electronics,3306.73,2022-08-16 15:10:56
14812,East,Clothing,4771.88,2022-04-01 12:51:44
14813,West,Clothing,912.58,2024-10-14 02:05:49
14814,East,Furniture,2356.96,2022-07-14 06:01:32
14815,South,Furniture,3740.93,2023-07-10 04:48:38
14816,West,Clothing,1146.39,2023-08-03 10:44:24
14817,East,Electronics,3454.92,2024-02-14 00:30:18
14818,North,Food,2421.64,2022-03-19 13:05:23
14819,North,Clothing,2211.06,2022-03-23 08:17:19
14820,East,Electronics,3260.49,2022-09-08 02:19:47
14821,South,Clothing,2391.7,2022-09-13 00:40:53
14822,West,Sports,4118.06,2022-01-28 20:10:48
14823,East,Clothing,4659.55,2023-12-15 00:39:19
14824,North,Sports,2985.41,2022-11-25 00:14:47
14825,West,Electronics,1572.91,2023-11-09 06:24:56
14826,North,Sports,3908.39,2023-12-09 15:01:09
14827,North,Clothing,935.4,2022-06-17 08:27:51
14828,East,Sports,565.46,2022-09-03 16:25:42
14829,North,Food,2641.78,2022-01-27 06:42:19
14830,West,Sports,3269.01,2023-12-28 14:43:12
14831,South,Sports,4191.49,2023-05-16 23:35:17
14832,East,Furniture,4780.54,2024-06-18 02:12:27
14833,West,Food,4379.36,2022-06-15 11:59:09
14834,East,Electronics,4944.63,2022-09-22 00:37:49
14835,North,Sports,2430.93,2024-01-03 00:29:39
14836,North,Food,1651.03,2024-03-02 17:55:30
14837,West,Electronics,2352.56,2023-03-09 18:05:00
14838,West,Food,3256.24,2023-05-17 00:03:55
14839,South,Furniture,2585.56,2024-02-28 20:59:53
14840,West,Electronics,3207.19,2024-08-14 21:21:50
14841,West,Electronics,4444.94,2023-11-04 02:18:36
14842,East,Sports,912.48,2023-03-31 19:57:15
14843,North,Clothing,689.29,2022-06-23 17:39:24
14844,West,Electronics,2542.74,2022-03-09 11:50:15
14845,South,Electronics,4910.66,2024-08-14 21:39:26
14846,West,Furniture,389.31,2023-11-15 03:26:08
14847,North,Furniture,4934.13,2022-08-12 22:05:50
14848,West,Furniture,4841.76,2022-11-28 08:47:18
14849,East,Sports,1533.74,2023-06-15 08:19:21
14850,North,Electronics,4465.92,2024-03-13 09:25:55
14851,West,Furniture,138.02,2024-07-11 23:09:36
14852,East,Furniture,2324.9,2024-11-05 08:36:29
14853,North,Food,2070.41,2023-04-01 17:06:05
14854,West,Food,4523.02,2023-05-09 19:02:55
14855,East,Furniture,2414.25,2022-05-19 10:57:37
14856,South,Sports,2147.9,2022-11-25 21:13:02
14857,East,Clothing,3234.01,2023-11-30 17:04:38
14858,South,Food,1941.42,2023-08-04 11:29:35
14859,West,Food,2729.14,2023-04-20 04:38:39
14860,East,Electronics,4782.28,2022-07-17 01:39:37
14861,South,Electronics,1092.82,2022-01-25 17:50:08
14862,North,Furniture,2348.67,2022-12-01 04:52:50
14863,East,Electronics,175.35,2024-05-11 05:26:46
14864,West,Electronics,4226.96,2023-03-02 08:04:40
14865,North,Clothing,550.89,2022-01-16 20:47:00
14866,South,Sports,564.34,2023-09-09 09:27:18
14867,East,Furniture,4425.91,2024-03-14 12:38:49
14868,East,Clothing,2105.55,2023-07-03 08:53:16
14869,West,Furniture,3467.75,2022-05-27 04:19:07
14870,North,Sports,4303.45,2022-05-03 08:10:13
14871,East,Furniture,1934.94,2024-07-05 22:45:25
14872,East,Electronics,1381.58,2022-03-10 10:06:10
14873,North,Sports,930.64,2024-08-03 10:33:14
14874,East,Clothing,3074.89,2023-09-13 01:16:20
14875,North,Clothing,1336.14,2024-01-27 21:21:26
14876,North,Food,3208.01,2023-04-26 15:28:11
14877,North,Clothing,1654.0,2024-11-18 19:51:49
14878,West,Food,1804.11,2022-08-28 06:20:33
14879,North,Electronics,1320.66,2022-05-01 11:17:22
14880,North,Clothing,2150.49,2024-01-12 01:05:40
14881,South,Sports,894.44,2024-10-16 04:16:30
14882,South,Food,1666.56,2022-05-01 22:50:52
14883,West,Clothing,3911.61,2022-06-17 01:49:10
14884,North,Electronics,1156.53,2022-09-03 00:19:08
14885,South,Sports,4740.85,2022-10-26 15:20:44
14886,South,Sports,2515.32,2022-09-04 02:43:17
14887,East,Electronics,623.91,2024-11-16 08:34:04
14888,North,Clothing,4721.0,2024-09-22 01:36:57
14889,South,Furniture,2337.72,2024-11-15 01:22:10
14890,West,Clothing,2829.13,2024-02-03 04:08:38
14891,East,Food,1007.45,2024-03-16 20:47:48
14892,East,Food,1733.21,2023-12-23 22:24:09
14893,North,Clothing,3547.83,2024-08-29 21:55:42
14894,North,Food,707.45,2023-06-18 23:01:23
14895,East,Furniture,2895.25,2024-06-13 04:42:45
14896,West,Furniture,3498.26,2022-04-19 01:24:22
14897,North,Sports,109.0,2023-01-05 21:08:38
14898,North,Food,4204.12,2023-12-12 07:36:39
14899,East,Clothing,376.03,2024-10-21 21:41:47
14900,East,Sports,1309.91,2024-01-06 13:07:10
14901,North,Furniture,4821.37,2024-02-23 19:21:48
14902,South,Sports,497.1,2024-01-26 09:15:12
14903,North,Electronics,4147.11,2023-05-12 01:39:27
14904,South,Food,3294.79,2022-12-23 23:00:44
14905,East,Clothing,3032.06,2024-12-06 04:49:28
14906,South,Furniture,2950.24,2022-03-07 22:20:20
14907,West,Sports,915.65,2023-03-17 22:15:41
14908,East,Clothing,3377.23,2023-03-25 14:46:42
14909,North,Food,4763.0,2024-11-20 18:36:20
14910,North,Clothing,477.47,2023-02-25 01:31:29
14911,East,Food,1728.82,2022-02-03 14:00:10
14912,East,Food,2414.03,2023-12-01 06:43:03
14913,West,Food,1238.23,2024-02-12 12:36:27
14914,East,Sports,3730.37,2024-08-22 11:28:18
14915,North,Food,3474.25,2024-10-10 13:55:32
14916,West,Clothing,677.11,2024-05-13 10:41:31
14917,North,Electronics,2890.37,2023-07-01 15:03:44
14918,South,Clothing,1907.48,2024-07-26 14:41:52
14919,East,Sports,1219.07,2024-12-13 07:25:44
14920,South,Food,4256.64,2023-07-07 06:15:29
14921,North,Electronics,367.9,2023-03-27 07:20:56
14922,South,Sports,2390.21,2022-04-23 06:10:26
14923,South,Furniture,2429.03,2023-05-01 10:51:49
14924,North,Furniture,2893.6,2024-04-19 17:39:12
14925,North,Furniture,1068.21,2023-03-03 04:38:05
14926,East,Electronics,4368.89,2022-03-22 07:01:53
14927,South,Clothing,4829.98,2022-05-18 11:48:36
14928,West,Electronics,2789.88,2022-10-25 20:13:36
14929,West,Electronics,1355.01,2024-06-01 22:15:54
14930,North,Electronics,4396.45,2023-12-24 07:31:10
14931,North,Furniture,4942.05,2022-03-08 18:29:42
14932,South,Clothing,3735.21,2023-05-11 17:31:15
14933,North,Electronics,1735.15,2023-10-07 14:25:35
14934,West,Clothing,1256.5,2022-07-05 00:32:38
14935,East,Food,867.43,2024-06-02 16:28:41
14936,East,Electronics,1251.2,2023-10-30 05:18:36
14937,South,Electronics,1214.01,2022-06-10 12:07:41
14938,East,Electronics,4840.35,2023-10-19 11:50:45
14939,North,Food,3251.87,2024-02-16 01:40:44
14940,North,Food,918.18,2023-05-05 11:41:35
14941,North,Furniture,2491.4,2024-04-24 02:25:41
14942,North,Sports,1004.72,2023-10-27 08:46:17
14943,South,Clothing,3069.48,2024-09-26 03:44:30
14944,East,Sports,1772.89,2023-02-28 20:36:49
14945,West,Electronics,1058.4,2024-10-14 04:18:24
14946,East,Electronics,1289.68,2024-02-04 07:25:43
14947,North,Furniture,3407.98,2024-01-17 14:59:45
14948,West,Sports,2099.37,2022-04-24 02:47:48
14949,South,Electronics,2614.48,2024-08-11 11:35:47
14950,North,Sports,4124.56,2023-11-09 07:33:31
14951,North,Furniture,3311.56,2024-06-26 01:07:20
14952,West,Sports,2365.83,2022-10-28 05:19:25
14953,South,Clothing,4774.88,2024-07-29 09:10:49
14954,West,Furniture,1151.07,2024-03-07 00:00:27
14955,South,Sports,1516.06,2022-03-05 08:52:02
14956,North,Electronics,4566.01,2022-04-17 10:53:24
14957,East,Food,4280.8,2023-05-20 14:13:02
14958,North,Food,737.28,2022-03-20 05:20:56
14959,East,Furniture,4656.74,2022-08-18 08:29:28
14960,East,Food,149.83,2023-06-21 00:25:19
14961,South,Clothing,4129.86,2023-11-05 22:48:39
14962,West,Furniture,1466.13,2024-07-25 15:04:34
14963,South,Electronics,1024.42,2023-12-19 11:45:13
14964,North,Electronics,2298.68,2024-10-27 11:38:38
14965,West,Furniture,4495.71,2023-12-14 17:53:15
14966,East,Food,3950.9,2022-01-10 22:06:38
14967,East,Food,4838.64,2022-01-07 17:25:13
14968,North,Electronics,2750.89,2022-05-15 06:54:42
14969,West,Clothing,2601.74,2024-02-01 16:18:53
14970,North,Food,163.86,2023-03-27 15:58:02
14971,North,Clothing,984.98,2024-09-02 02:42:13
14972,South,Food,2538.34,2024-10-29 08:48:17
14973,North,Furniture,3787.58,2024-12-13 11:46:32
14974,West,Sports,4130.75,2024-11-29 03:00:49
14975,North,Electronics,1488.01,2024-12-25 02:36:09
14976,West,Furniture,3591.04,2023-07-18 16:09:29
14977,East,Food,4159.79,2024-10-21 00:43:59
14978,North,Electronics,1936.54,2023-01-10 02:00:03
14979,West,Sports,3508.22,2022-09-08 06:01:07
14980,East,Sports,2242.68,2022-06-15 09:25:40
14981,West,Food,4929.7,2023-09-27 20:36:45
14982,East,Electronics,132.67,2023-12-14 04:08:16
14983,South,Food,2130.29,2022-05-29 14:45:09
14984,North,Sports,1392.21,2022-11-06 20:57:31
14985,North,Furniture,4263.71,2024-11-04 02:09:45
14986,East,Furniture,1506.92,2022-02-23 23:00:01
14987,South,Clothing,2764.84,2022-04-18 10:19:41
14988,West,Sports,3727.32,2024-11-11 00:42:34
14989,South,Sports,2536.43,2023-02-11 05:43:38
14990,West,Food,2110.97,2023-01-08 20:30:05
14991,West,Clothing,308.34,2022-12-01 12:20:18
14992,North,Clothing,212.37,2023-10-29 05:15:01
14993,East,Electronics,4790.88,2022-11-15 17:41:24
14994,North,Food,3251.9,2023-11-20 16:24:20
14995,North,Furniture,4143.74,2024-01-11 20:14:57
14996,North,Electronics,2454.15,2024-07-08 21:44:12
14997,West,Clothing,1381.75,2023-05-22 08:42:41
14998,North,Furniture,1543.24,2022-05-07 21:47:16
14999,West,Sports,313.11,2024-12-15 10:33:54
15000,East,Food,3975.33,2022-01-04 04:36:12
15001,West,Clothing,2949.7,2023-05-18 01:27:51
15002,West,Sports,2455.93,2022-07-15 17:27:32
15003,South,Clothing,4276.26,2022-04-19 06:35:05
15004,North,Furniture,2279.74,2022-09-02 04:32:27
15005,North,Electronics,4744.86,2023-05-08 02:40:34
15006,North,Furniture,164.86,2023-01-26 16:08:50
15007,North,Food,4924.62,2024-02-13 00:53:50
15008,South,Food,4097.83,2022-01-07 02:03:22
15009,South,Clothing,1839.2,2024-10-06 08:41:15
15010,South,Furniture,3017.28,2022-03-18 09:59:46
15011,South,Electronics,4336.56,2023-06-13 14:55:15
15012,North,Food,2459.83,2022-04-05 21:30:17
15013,West,Electronics,350.14,2023-04-04 08:33:20
15014,East,Sports,4528.11,2022-11-20 07:35:53
15015,South,Clothing,2633.38,2022-05-09 03:06:33
15016,West,Electronics,2771.27,2022-07-26 00:01:56
15017,South,Clothing,167.22,2024-04-25 22:18:47
15018,North,Sports,590.32,2024-07-13 17:09:59
15019,North,Electronics,3909.25,2023-10-18 21:52:24
15020,West,Electronics,2231.25,2023-05-11 04:24:56
15021,West,Sports,4990.49,2024-09-03 01:20:21
15022,West,Furniture,3508.82,2024-02-05 08:39:05
15023,North,Electronics,4753.05,2024-05-22 20:42:03
15024,North,Electronics,1468.83,2022-11-28 18:14:36
15025,East,Food,963.15,2023-07-26 18:15:38
15026,West,Furniture,1945.29,2022-11-03 21:10:03
15027,East,Electronics,1397.37,2023-05-26 14:16:45
15028,South,Sports,3105.49,2022-07-22 19:06:27
15029,East,Clothing,3747.77,2023-11-08 06:28:50
15030,South,Sports,2070.28,2023-05-27 03:44:46
15031,South,Furniture,540.25,2022-02-09 20:56:10
15032,East,Food,229.03,2023-03-13 16:09:21
15033,West,Food,1168.34,2024-09-26 06:52:23
15034,South,Food,3689.19,2022-06-04 10:07:08
15035,West,Sports,1185.61,2023-05-19 06:50:45
15036,North,Clothing,4563.77,2022-09-13 01:26:52
15037,South,Clothing,3293.05,2023-05-23 04:50:22
15038,North,Electronics,4324.24,2023-06-20 07:31:07
15039,East,Clothing,1990.49,2022-11-05 17:11:32
15040,West,Clothing,4919.39,2023-03-06 19:38:15
15041,East,Electronics,3429.54,2022-05-14 13:14:08
15042,South,Sports,1849.1,2022-01-26 04:30:53
15043,North,Sports,1141.44,2024-08-17 09:04:58
15044,South,Furniture,4346.0,2024-11-16 03:44:26
15045,East,Sports,1658.68,2023-07-06 23:24:39
15046,West,Food,317.38,2023-05-16 22:25:51
15047,West,Food,1465.43,2024-03-03 02:54:42
15048,South,Furniture,979.31,2022-06-21 04:58:15
15049,South,Clothing,1666.68,2022-06-04 01:54:11
15050,North,Furniture,3105.0,2024-05-27 01:11:41
15051,East,Electronics,2552.12,2023-10-18 04:51:28
15052,South,Furniture,3583.17,2024-09-27 03:09:28
15053,North,Furniture,1735.78,2024-06-30 16:12:10
15054,South,Food,687.06,2024-11-22 10:03:39
15055,West,Electronics,885.31,2023-10-08 19:54:09
15056,North,Electronics,4006.69,2024-04-17 14:56:09
15057,North,Furniture,580.15,2024-10-02 23:57:38
15058,South,Electronics,4010.82,2024-08-24 03:32:56
15059,East,Electronics,1141.88,2023-12-15 02:37:09
15060,West,Sports,3424.18,2024-05-10 14:05:35
15061,East,Electronics,3153.17,2022-09-24 23:16:35
15062,North,Clothing,581.48,2023-12-24 13:18:54
15063,East,Electronics,3362.73,2024-02-22 17:25:21
15064,North,Food,2292.79,2022-12-31 00:04:38
15065,East,Sports,3565.09,2023-09-23 15:35:14
15066,South,Food,4193.82,2023-07-03 19:32:49
15067,East,Food,293.55,2022-08-02 06:40:47
15068,North,Clothing,3275.02,2023-03-28 03:58:07
15069,West,Sports,614.29,2024-02-07 03:46:35
15070,West,Furniture,1956.49,2022-02-14 08:19:01
15071,West,Electronics,162.12,2022-07-11 23:02:11
15072,North,Clothing,1710.35,2023-12-24 05:41:20
15073,East,Clothing,929.84,2022-10-28 11:03:42
15074,West,Furniture,2825.7,2023-08-17 21:56:30
15075,West,Clothing,2610.13,2022-08-28 19:13:28
15076,West,Furniture,3987.04,2024-07-18 04:24:36
15077,South,Furniture,3235.81,2023-10-16 04:25:43
15078,North,Furniture,3601.67,2024-01-03 16:37:41
15079,North,Clothing,553.15,2022-11-25 00:10:14
15080,North,Furniture,236.05,2023-07-26 08:10:36
15081,North,Clothing,4850.75,2022-01-01 16:56:30
15082,North,Sports,2192.46,2024-11-22 02:16:30
15083,South,Furniture,2035.37,2022-04-09 21:49:38
15084,East,Clothing,271.56,2022-07-18 20:28:29
15085,South,Clothing,682.66,2024-12-04 20:18:50
15086,West,Clothing,4708.32,2023-03-05 07:03:14
15087,South,Electronics,3504.74,2024-06-14 10:13:38
15088,North,Electronics,2105.14,2022-06-18 16:31:28
15089,South,Furniture,4531.97,2022-02-09 22:11:23
15090,North,Sports,2990.47,2022-07-10 19:51:56
15091,South,Furniture,3757.69,2022-06-08 00:23:39
15092,North,Food,2214.84,2022-07-29 01:53:32
15093,West,Food,2214.49,2023-01-29 18:37:28
15094,North,Sports,434.92,2024-11-15 07:52:28
15095,South,Sports,3696.47,2023-06-08 11:55:20
15096,West,Sports,585.68,2023-12-12 07:10:37
15097,South,Electronics,3844.91,2022-12-07 02:01:55
15098,West,Electronics,1035.2,2023-04-24 11:34:57
15099,East,Food,1312.1,2024-02-04 23:57:42
15100,East,Sports,4597.66,2022-06-27 19:47:40
15101,East,Clothing,2410.68,2023-11-15 17:40:54
15102,South,Food,713.69,2022-05-12 14:23:49
15103,South,Sports,4534.9,2022-02-14 21:50:31
15104,West,Clothing,2316.75,2024-11-30 06:18:26
15105,West,Sports,739.7,2024-07-29 02:54:17
15106,West,Furniture,2015.03,2023-02-04 13:36:00
15107,West,Clothing,2987.71,2022-02-04 17:53:31
15108,North,Furniture,1875.48,2022-10-22 08:15:46
15109,East,Electronics,4629.2,2023-05-09 09:44:23
15110,North,Food,1421.45,2022-10-29 18:14:19
15111,North,Sports,961.54,2023-03-08 03:18:31
15112,North,Food,1182.66,2022-10-15 23:30:38
15113,North,Sports,510.37,2022-07-21 07:26:30
15114,East,Furniture,2316.25,2022-07-10 21:01:47
15115,North,Clothing,4403.84,2024-06-27 08:16:18
15116,West,Clothing,1596.16,2022-10-10 06:30:39
15117,South,Sports,1365.85,2023-03-03 00:43:02
15118,West,Furniture,4203.18,2023-11-30 05:18:02
15119,South,Sports,1599.37,2024-05-05 23:50:47
15120,West,Sports,2436.77,2024-08-18 15:10:48
15121,West,Sports,253.07,2023-05-09 13:40:25
15122,South,Clothing,1506.65,2022-01-28 06:13:06
15123,East,Sports,739.74,2024-01-16 14:06:48
15124,North,Clothing,618.65,2024-12-06 10:15:32
15125,West,Electronics,2213.95,2022-08-11 02:17:07
15126,East,Furniture,1458.93,2023-02-16 03:57:44
15127,North,Electronics,915.59,2024-10-04 14:27:27
15128,East,Sports,2606.28,2022-12-19 03:34:49
15129,East,Clothing,3941.82,2023-06-20 22:43:15
15130,North,Furniture,3700.81,2023-12-13 09:14:18
15131,West,Food,1328.74,2024-12-18 08:41:41
15132,East,Furniture,1389.36,2022-01-26 08:57:46
15133,West,Furniture,3686.32,2022-01-18 09:46:01
15134,West,Sports,2830.13,2023-11-12 20:46:30
15135,West,Electronics,3737.84,2022-05-25 08:27:32
15136,North,Electronics,106.69,2022-07-07 21:16:30
15137,South,Food,526.98,2023-03-27 20:09:57
15138,West,Sports,4029.65,2023-03-10 23:13:33
15139,South,Furniture,4270.48,2023-04-14 00:45:20
15140,South,Electronics,1782.86,2022-06-14 06:52:13
15141,East,Electronics,4795.84,2022-10-25 07:32:52
15142,West,Clothing,1577.69,2022-01-07 09:07:00
15143,West,Furniture,4462.39,2024-05-17 17:42:53
15144,West,Sports,2166.37,2023-07-27 04:22:49
15145,South,Electronics,2852.86,2024-12-02 12:03:17
15146,North,Sports,3252.03,2024-08-04 11:19:17
15147,South,Furniture,752.23,2024-09-11 00:49:59
15148,West,Furniture,281.85,2024-09-20 10:21:50
15149,West,Electronics,2191.32,2022-05-28 01:50:58
15150,West,Food,885.75,2022-12-01 20:20:31
15151,South,Sports,2789.78,2023-08-03 05:04:26
15152,West,Sports,2322.85,2022-04-15 04:00:55
15153,East,Clothing,698.28,2023-08-05 14:34:45
15154,West,Furniture,3362.35,2024-05-26 14:45:40
15155,North,Furniture,200.42,2022-11-24 15:15:20
15156,East,Electronics,719.28,2024-03-14 09:59:04
15157,West,Electronics,3530.8,2023-12-29 10:11:10
15158,East,Electronics,2686.49,2022-04-03 23:33:00
15159,West,Clothing,1481.47,2022-03-27 01:36:57
15160,North,Food,983.21,2022-03-16 17:08:44
15161,West,Electronics,3247.19,2024-11-29 08:52:46
15162,East,Electronics,1107.42,2023-12-06 02:56:56
15163,North,Electronics,4924.59,2023-09-15 04:44:37
15164,South,Clothing,4359.62,2023-02-02 00:41:28
15165,North,Sports,747.57,2023-03-27 18:00:00
15166,North,Food,4309.85,2022-08-21 20:28:32
15167,North,Sports,1790.71,2023-06-22 16:31:01
15168,East,Furniture,2500.91,2023-09-03 15:58:55
15169,North,Furniture,799.84,2024-08-14 09:42:03
15170,West,Electronics,681.0,2023-03-28 17:33:55
15171,North,Sports,4340.92,2022-07-10 20:32:52
15172,North,Clothing,3186.52,2023-02-26 02:06:07
15173,West,Food,2356.26,2024-09-25 10:18:28
15174,West,Sports,277.2,2023-01-08 03:48:18
15175,South,Sports,4617.61,2022-05-23 12:58:00
15176,North,Food,1942.83,2022-10-02 10:28:32
15177,East,Sports,2141.58,2022-03-27 03:59:17
15178,North,Sports,1520.07,2022-04-05 22:42:25
15179,North,Food,4467.32,2023-12-13 05:40:47
15180,West,Clothing,1788.47,2023-03-05 01:43:20
15181,South,Food,953.82,2023-10-08 06:15:52
15182,North,Electronics,2552.73,2022-12-22 13:19:55
15183,East,Electronics,3929.31,2023-09-14 11:23:02
15184,North,Electronics,1919.56,2023-03-12 20:11:51
15185,East,Electronics,3295.03,2022-12-28 09:27:40
15186,West,Furniture,1590.7,2023-05-31 20:24:24
15187,South,Clothing,3626.84,2023-07-04 10:33:45
15188,North,Furniture,3376.75,2023-09-16 21:48:24
15189,South,Sports,3435.7,2023-11-21 08:03:14
15190,North,Sports,3264.95,2023-06-25 16:21:18
15191,East,Food,865.93,2022-03-15 12:31:44
15192,South,Electronics,4451.16,2024-05-28 06:28:30
15193,North,Food,2970.19,2024-05-27 15:10:15
15194,West,Sports,1973.7,2022-09-25 16:22:20
15195,East,Electronics,944.44,2024-01-12 03:14:04
15196,South,Clothing,3939.55,2024-07-31 07:42:01
15197,North,Sports,2594.34,2023-09-26 00:20:03
15198,South,Food,821.74,2023-12-22 22:44:36
15199,North,Food,4614.96,2024-08-14 22:26:53
15200,East,Sports,619.8,2022-01-25 15:56:42
15201,West,Furniture,2668.68,2022-07-28 15:58:39
15202,East,Clothing,3091.85,2024-06-20 15:47:01
15203,South,Sports,4995.02,2023-06-05 11:44:38
15204,South,Sports,790.49,2024-10-31 09:38:05
15205,North,Food,3106.44,2024-05-16 00:13:29
15206,East,Electronics,2435.91,2022-09-20 14:48:18
15207,North,Electronics,1359.86,2022-02-18 18:42:57
15208,East,Electronics,4716.83,2024-03-04 11:05:12
15209,South,Food,3975.13,2023-12-18 19:41:49
15210,North,Electronics,3907.58,2023-04-27 09:10:22
15211,North,Sports,4506.01,2023-12-03 06:43:15
15212,East,Furniture,3652.72,2024-05-02 07:36:10
15213,West,Furniture,2583.02,2022-05-31 17:06:10
15214,East,Furniture,2018.53,2022-02-18 20:45:45
15215,West,Electronics,3550.25,2024-11-20 08:37:17
15216,East,Furniture,3053.78,2022-12-12 09:19:11
15217,South,Electronics,2760.09,2024-02-13 00:14:33
15218,North,Sports,2986.38,2024-06-01 13:04:42
15219,East,Sports,3311.2,2024-04-06 05:51:37
15220,South,Food,4846.65,2023-09-20 01:28:32
15221,East,Food,3790.47,2022-08-27 11:45:19
15222,North,Clothing,964.52,2024-06-08 16:28:20
15223,East,Sports,2387.17,2023-09-26 21:48:56
15224,West,Electronics,3423.38,2024-07-20 12:25:52
15225,North,Clothing,960.7,2024-12-07 16:03:47
15226,West,Sports,4670.26,2024-11-17 11:11:29
15227,South,Electronics,477.42,2023-04-15 23:09:46
15228,South,Sports,3093.82,2022-11-28 00:12:14
15229,East,Sports,4882.08,2024-11-28 01:06:41
15230,West,Electronics,3666.55,2022-01-24 06:09:40
15231,West,Sports,3418.57,2023-04-30 12:08:01
15232,North,Sports,4987.36,2024-05-25 21:15:16
15233,West,Sports,3979.81,2022-03-02 04:18:08
15234,West,Food,4854.44,2024-12-16 00:46:52
15235,North,Furniture,3524.57,2022-02-08 17:19:10
15236,North,Sports,3360.75,2022-11-11 06:57:34
15237,West,Electronics,3836.58,2022-02-17 16:07:14
15238,East,Sports,1024.89,2022-03-02 10:40:13
15239,North,Food,4048.35,2022-06-10 23:51:07
15240,North,Food,4853.69,2022-07-30 14:27:45
15241,West,Sports,3097.05,2023-11-05 18:15:22
15242,West,Clothing,160.54,2022-09-24 10:04:35
15243,North,Furniture,453.25,2024-06-23 11:31:12
15244,West,Electronics,1250.07,2022-08-16 14:24:55
15245,North,Electronics,2506.38,2023-12-31 20:33:08
15246,East,Electronics,2127.4,2023-09-08 19:20:48
15247,East,Electronics,4898.14,2023-09-30 03:57:42
15248,North,Food,4733.38,2023-01-30 12:09:06
15249,North,Furniture,2024.34,2023-09-27 01:41:35
15250,South,Sports,3992.15,2023-08-20 13:43:10
15251,South,Sports,3218.18,2022-03-04 20:48:48
15252,West,Clothing,1291.36,2023-10-02 17:48:33
15253,West,Sports,4662.77,2022-03-27 00:51:34
15254,North,Furniture,1371.64,2024-03-31 15:40:23
15255,North,Sports,4364.68,2024-10-15 03:57:16
15256,South,Food,3224.44,2022-12-27 15:24:43
15257,South,Sports,3143.52,2024-07-11 14:53:23
15258,North,Electronics,4208.21,2022-10-06 21:17:07
15259,East,Electronics,2522.12,2023-05-05 12:52:22
15260,East,Electronics,4281.53,2024-02-23 16:37:10
15261,West,Electronics,2796.12,2023-11-12 10:48:52
15262,North,Food,4924.77,2022-04-04 20:26:46
15263,North,Food,3333.66,2023-05-21 16:54:27
15264,West,Food,1932.9,2022-11-19 10:41:42
15265,South,Sports,3840.48,2023-07-24 04:05:11
15266,South,Electronics,2598.5,2023-03-20 01:42:38
15267,East,Clothing,4049.52,2023-09-21 21:28:33
15268,North,Clothing,4183.97,2022-03-22 23:30:10
15269,South,Electronics,3122.87,2022-01-26 12:01:51
15270,East,Furniture,4373.72,2024-08-24 22:48:35
15271,East,Sports,2076.79,2022-10-14 18:25:50
15272,East,Clothing,381.15,2023-08-22 00:42:24
15273,South,Food,3346.98,2022-07-03 02:12:58
15274,South,Furniture,3845.81,2022-11-17 20:43:15
15275,North,Food,456.73,2024-12-05 08:08:58
15276,North,Furniture,3877.46,2023-05-01 19:14:43
15277,East,Furniture,3231.89,2024-05-17 07:18:57
15278,East,Sports,670.42,2024-06-05 08:39:15
15279,South,Food,2745.71,2022-09-06 20:27:24
